pid,ProductId,Post_Review,Platform,Rating,Date,Helpful,Label
1335,B005O072PC,"The little otter is delivered in its cardboard bed. It is made of fluffy, soft material, but rather we look like a teddy (Otter is usually narrower built). The inner life of the otter consists of the actual music box. The otter cover can be removed and also washed. On the back there is the opening, which is secured with a Velcro closure. It is operated with 4 1.5V AA batteries, which are already in place in the device (inner life of the otter). If you look at this music box more closely, you can find back buttons for volume control, a button for 30 minute playing of soothing music, the second button serves to select the piece (nature, background noise, snoring or heartbeat), the third button starts a 10 minute movement (the belly) of the otter – and another button allows the light to shine for 15 minutes, which is shimmering through the small belly. All settings can be set out miraculously by pressing the corresponding button. A user manual in numerous languages is included. Conclusion: I like this soft, sweet otter provides a good touch for the baby.",Facebook,5,23-08-22,1,1
1340,B005O072PC,"The little otter slumbers with the baby or toddler and it can be programmed by mom or dad in such a way ""that a pressure on the paw print on the belly suffices and the program runs off. You have the choice between melodies or natural sounds or no noise, light or no light, breathing movements or not and can combine everything as you like. The volume can also be regulated. The control element for setting is accessible via a Velcro closure on the back. For the laundry of the otter now and then you can take out this unit and use it again later. That's well explained in the instructions for use. You just have to look for a little bit, because all steps are described in 16 languages - and these are among them. That could certainly have been better marked, e.g. with a country shortcut in front of every text. The paws of the otter are sewn to his chest. Also, I find this a little bit of shame. I personally would have liked a Velcro closure better. The processing is perfect and the material of high quality. The plush is super softly sweet, but it is also amazingly effectively calms you.",Twitter,5,29-08-22,,1
1341,B005O072PC,"I find it really amazing how real this otter can breathe. My son (15 months) unfortunately also because he is afraid of him. He needs quite a long time to fall asleep and then I wanted to test if the otter helps him. In fact, he has fallen asleep two times when the part was lying on his belly while he was cuddled in my arm. However, he has got caught up in it and surrounded him directly awake and cried. If it is in his bed, he turns away from it. During the day he does not touch the thing and makes a big bow around it. So it is not suitable for him. What I like is that you can wash the animal. I don't like that it is not suitable for cuddling because of the large, hard plastic part because it is too hard. I still like the idea well, but it is not useful if the child does not accept it.",Instagram,3,17-09-22,1,1
1342,B005O072PC,"It is rated: Fisher-Price FXC66 - Slommer Otter music box made of plush soothing music, light and breathing movements, sleeping aid for babies, from birth delivery perfect 2 days before my niece was born. Very practical, you can remove the electronics inside and wash the part (I recommend everyone with newborn ones). Otherwise, the otter is a great companion for babies. You can play different volumes and music pieces. Also, the belly glows and moves. Great gift and I can only recommend.",Flipcart,5,03-09-22,1,0
1351,B005O072PC,"The bad otter from Fisher-Price is the perfect companion for our baby and a perfect cuddly toy for our baby. Someone has thought about it and studied babies. Great! From the front a soft cuddly toy with great functions that can be adjusted from behind (solid body) differently. With the melodies several different songs sound one after the other and especially in a pleasant way of sound. The light function is muted and also the rehearsed noise from the mother's womb calms our baby. Absolute purchase recommendation, our little one loves it.",Amazon,5,11-10-22,1,1
1355,B005O072PC,"The daughter of my boss has just become a mom, so I ordered this music box for her. The fur is pleasantly soft and odorless. Previous washing was indestructible. electronic out, washing, electronics in. Folds great. The songs are pleasantly lulling, the lifting and lowering of the belly feel babies safe as pleasant.Conclusion: Mama satisfied, baby peeked at the beginning still spartan, but has accepted the music box and sleeps well with it.",Flipcart,5,27-08-22,1,1
1362,B005O072PC,"In fact, I fall asleep like a baby when the otter makes his cute breath sounds in bed next to me. The plush animal not only looks heart-like, it also offers many possibilities to make the falling asleep sounds according to my own preferences. Music, breath sounds, two different types of heartbeat, white noise (which actually sounds more like a vacuum cleaner), with or without light or breathing movements; everything can be adjusted by pressing a button when the otter is opened at the back of the Velcro closure. The electronics can also be completely removed to wash the otter in the machine if necessary. Only when closing it has to be taken care not to accidentally press one of the buttons, otherwise the desired attitude is gone again. Personally, however, the engine noise when lifting and lowering the belly is less disturbing to me than the fact that the breathing noises, if activated, are not synchronous to the movements.",Amazon,5,29-08-22,,1
1363,B005O072PC,"I gave it to her and since then I haven't got it back. She cuddles him every morning and takes him to bed every night. The music, sounds and movements are ideal for falling asleep, even if she didn't turn him on in bed. He's lying so wrong with her – that's enough for her. The otter is very well processed and really very cute. I think it's a great gift. He's super cuddly and fluffy. I'm thrilled and my daughter loves him!",Facebook,5,14-09-22,1,1
1369,B005O072PC,"Our little one was already able to calm down as an infant from the ""baby noise app"", but a mobile phone is probably not the right sleeper for a baby. The otter can play various soothing sounds or, falling asleep music - the volume can be individually adjusted. Optionally it moves his bellies up and down, which shines as desired. The slumber otter is super soft, does not smell like plastic and is the perfect sleeping companion. To this end, it is gender-neutrally designed and is delivered into his own small bed. Even if it is only about the packaging, the idea to melt there is. Our little one loves to sleep in with his new friend and even forgets his pacifier from time to time. Everyone who is looking for a music box will not regret this purchase.",Twitter,5,25-08-22,,1
1372,B005O072PC,"Babies and small children need closeness and security. But since parents can't always lie with the child for hours, this little otter is just the right thing! Otti is super soft and cuddly - other cuddly animals can certainly do that, but Otti moves when he breathes. In addition, he can calm the child with beautiful melodies. However, the sounds are particularly familiar to the baby. Otti can play a baby heart tone, but also that of Mommy. Or he makes typical breathing sounds... Also a pleasant light can let Otti shine in his belly. All this calms the child and it sleeps quickly and well. The ideal little friend and also a great gift to young parents.",Instagram,5,23-09-22,,1
1375,B005O072PC,"So the workmanship is really very good. Also the design is very sweet kept. I personally took out the electronics, because this is a bit too clunky and hard. However, the idea that when playing the music, also the bellies of the otter moves along is very nice from the principle.Overall full score, because you can easily take out the electronic inner life, which is then also practically meant to clean the otter. Super solved.",Flipcart,5,09-09-22,1,1
1376,B005O072PC,A very magical music box is that. Win a cuteness price with me! Important for me: you can adjust the volume well. The viper makes different sounds like heart palpitations and soothing melodies. It is very fluffy-soft and shines also in color - but not too much. Everything is individually adjustable. The electronics are removable and the viper is washable. Cute! Cute! Cute!,Amazon,5,19-08-22,1,1
1378,B005O072PC,The otter looks high-quality. Very valuable workmanship and a cuddly soft material. Its movements and the moderate volume make it a nice baby single holder.A beautiful baby gift.,Flipcart,5,15-01-20,,1
1544,B005O072PC,"We were looking for a music box and came across this sweet otter here. You can play different songs, make loud and quiet, set sneeze noises, heart palpitations and a night light. Pro: + great music box + soft and cuddly + sweet design + gender neutral + sneezing sounds + heart palpitations + makes rhythmic movements + different slumber songs + night light + easy to use + single units can be played or everything can be easily removed at the same time + soothing + electronics and thus washing machines suitable + loud and quiet adjustable Contra: - motor when ""heart palpitation"" clearly heard Would I buy again at any time, highly recommended.",Amazon,5,12-07-22,9,1
74,B005O072PC,"Magic! Our 4-month-old son hardly slept, neither day nor night. To the point that the crib threatened not to keep him. We had tried several dudous, no help was given. The otter was adopted from the start. Our baby was turning her head towards her, and her head was held up by the plush. The noises are very soothing. Personally I use the heartbeat, my baby loves. The noise that mimics a breath is very well as well, and another noise mimics the sounds in utero, very useful I think for a new baby. As soon as it turned well our son started to take the otter in his arms as soon as he was lying in his cradle. I see three negative points. - the tissue of the teddy is not oeko tex, I advise to wash it before giving it to baby. - the nightlight is a little too powerful, especially if baby keeps his face all against the otter. - it would be very useful to add this noise to the baby. Nevertheless, it would be impossible to add a remote control, because sometimes we would like to change the mode of giving it to a little otickness.",Facebook,5,13-03-20,41,1
76,B005O072PC,"I have received this little otter for my daughter, but I have a problem I can't adjust the plush..I have changed the batteries as indicated, once I press on the belly of the otter she makes music and swells her belly 30 seconds and stops..Maybe someone will have a solution?Thank you in advance",Twitter,3,14-10-22,40,1
77,B005O072PC,"This little otter is just adorable! All soft despite the mechanism it holds, this little otter has an undeniable calming power thanks to its belly that swells and lowers as if it breathed, to the sounds it emits (especially a slight snoring or heartbeat), and to the sweet starlight on its belly. My daughter (who is not a baby - while the otter addresses the toddlers a priori) has difficulty calming down and falling asleep: she fell asleep in 5 minutes with her little otter in her arms! Absolutely delighted with my purchase.",Instagram,5,15-09-22,30,0
82,B005O072PC,"Purchase made for my daughter for 6 months and 3 weeks. I wanted to try to gradually make her autonomous. It's only been a few days that she has but she manages to be calmer at night and more patient, to see in the future if he does his job well! The only bemole I find her: we feel too much the box.",Flipcart,4,10-08-20,19,1
86,B005O072PC,"You will be thanked, by the full wonder of your child's face, at the moment of discovering his plush! She is really cracking this plush! My 3-year-old son has made a huge hug to him as soon as he has had it in his hands! I too!!! The breathing mechanism is extremely well made, it is very soothing. The light emanating from the belly is very soft and felty, because it passes through the coat of the pestiole. And once you have tightened in your arms you can't see it anymore. The musics are very soothing, the volume adjustment is top, you can fall down as it pleases. This allows the child to activate his doudou during the night without disturbing those who sleep next door. The noise of the mechanism is barely audible, with its almost minimum and teddy closed. I haven't studied too much the other functions (cardio, in utero,...) but already those used and the reaction of my son, which in addition is not at all the fan of the teds, allows me to put this little note to the best possible!",Amazon,5,27-12-22,11,1
88,B005O072PC,"The description of this plush has sold of the dream, and unfortunately I have been very on it It is not at all convenient to use. To change mode(musical to white noise) you have to unscratch the opening behind, it is the same to increase or decrease the volume and intensity of the brightness. The sound or imitation of snoring, the sound of the mechanism is not pleasant. For the texture it does not have to say anything again, it is very soft to the touch.",Flipcart,3,26-11-22,14,1
89,B005O072PC,"The plush is much less cute than on the photos (big head) and is too heavy for a baby. The box inside is very large. The motor of the ""snoring"" makes a lot of noise, especially if you put the rest of the sounds not strong. To change the noises, you have to open the back of the plush each time, which is not practical. The only positive point in my opinion is that the sounds, melodies are pleasant and well adjustable in volume. I had heard good opinions about this plush but I am very disappointed. And I cannot return it once opened, given how you have to open the cardboard to access it. Very bad...",Amazon,2,30-06-20,10,0
90,B005O072PC,"Very good product! My daughter and I are conquered! Sweet, super adorable puppy, the sounds and music are great. Breathing on the belly makes all the difference, it's very appreciative. Only flat, having to open the scratch to change the music... But I recommend!",Flipcart,4,12-07-20,12,0
